Datetime,Motor current(mA),Motor Voltage(10mV),Motor electrodynamic force,Door opening time(.1s),Door closing time(.1s),Close command,Open command,DCSR,DCSL,DLSR,DLSL,Door Opened,Door Locked,Door is opening,Door is closing,Door leaf position
2023-7-5-0-56-14-898,273,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,416
2023-7-5-0-56-14-918,276,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,410
2023-7-5-0-56-14-938,270,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,405
2023-7-5-0-56-14-958,262,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,399
2023-7-5-0-56-14-978,262,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,394
2023-7-5-0-56-14-998,262,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,388
2023-7-5-0-56-15-18,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,382
2023-7-5-0-56-15-38,267,5400,1317,24,35,1,0,0,0,0,0,0,0,0,1,377
2023-7-5-0-56-15-58,259,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,371
2023-7-5-0-56-15-78,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,366
2023-7-5-0-56-15-98,256,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,360
2023-7-5-0-56-15-118,256,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,354
2023-7-5-0-56-15-138,250,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,349
2023-7-5-0-56-15-158,256,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,343
2023-7-5-0-56-15-178,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,338
2023-7-5-0-56-15-198,256,5400,1327,24,35,1,0,0,0,0,0,0,0,0,1,332
2023-7-5-0-56-15-218,253,5400,1319,24,35,1,0,0,0,0,0,0,0,0,1,327
2023-7-5-0-56-15-238,259,5400,1313,24,35,1,0,0,0,0,0,0,0,0,1,321
2023-7-5-0-56-15-258,256,5400,1327,24,35,1,0,0,0,0,0,0,0,0,1,315
2023-7-5-0-56-15-278,253,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,310
2023-7-5-0-56-15-298,259,5400,1313,24,35,1,0,0,0,0,0,0,0,0,1,304
2023-7-5-0-56-15-318,265,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,299
2023-7-5-0-56-15-338,247,5400,1323,24,35,1,0,0,0,0,0,0,0,0,1,293
2023-7-5-0-56-15-358,247,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,287
2023-7-5-0-56-15-378,247,5400,1315,24,35,1,0,0,0,0,0,0,0,0,1,282
2023-7-5-0-56-15-398,235,5400,1321,24,35,1,0,0,0,0,0,0,0,0,1,276
2023-7-5-0-56-15-418,235,5300,1309,24,35,1,0,0,0,0,0,0,0,0,1,271
2023-7-5-0-56-15-438,238,5300,1309,24,35,1,0,0,0,0,0,0,0,0,1,265
2023-7-5-0-56-15-458,232,5300,1316,24,35,1,0,0,0,0,0,0,0,0,1,260
2023-7-5-0-56-15-478,220,5300,1310,24,35,1,0,0,0,0,0,0,0,0,1,254
2023-7-5-0-56-15-498,220,5200,1298,24,35,1,0,0,0,0,0,0,0,0,1,249
2023-7-5-0-56-15-518,212,5200,1294,24,35,1,0,0,0,0,0,0,0,0,1,243
2023-7-5-0-56-15-538,206,5200,1288,24,35,1,0,0,0,0,0,0,0,0,1,238
2023-7-5-0-56-15-558,203,5100,1276,24,35,1,0,0,0,0,0,0,0,0,1,232
2023-7-5-0-56-15-578,197,5100,1274,24,35,1,0,0,0,0,0,0,0,0,1,227
2023-7-5-0-56-15-598,182,5100,1268,24,35,1,0,0,0,0,0,0,0,0,1,221
2023-7-5-0-56-15-618,168,5000,1250,24,35,1,0,0,0,0,0,0,0,0,1,216
2023-7-5-0-56-15-638,162,4900,1236,24,35,1,0,0,0,0,0,0,0,0,1,211
2023-7-5-0-56-15-658,159,4800,1212,24,35,1,0,0,0,0,0,0,0,0,1,205
2023-7-5-0-56-15-678,156,4700,1188,24,35,1,0,0,0,0,0,0,0,0,1,200
2023-7-5-0-56-15-698,144,4600,1171,24,35,1,0,0,0,0,0,0,0,0,1,195
2023-7-5-0-56-15-718,126,4500,1159,24,35,1,0,0,0,0,0,0,0,0,1,190
2023-7-5-0-56-15-738,103,4400,1139,24,35,1,0,0,0,0,0,0,0,0,1,185
2023-7-5-0-56-15-758,85,4300,1113,24,35,1,0,0,0,0,0,0,0,0,1,181
2023-7-5-0-56-15-778,71,4200,1088,24,35,1,0,0,0,0,0,0,0,0,1,176
2023-7-5-0-56-15-798,56,4100,1072,24,35,1,0,0,0,0,0,0,0,0,1,171
2023-7-5-0-56-15-818,44,4000,1054,24,35,1,0,0,0,0,0,0,0,0,1,167
2023-7-5-0-56-15-838,26,3900,1040,24,35,1,0,0,0,0,0,0,0,0,1,162
2023-7-5-0-56-15-858,12,3800,1014,24,35,1,0,0,0,0,0,0,0,0,1,158
2023-7-5-0-56-15-878,6,3600,984,24,35,1,0,0,0,0,0,0,0,0,1,153
2023-7-5-0-56-15-898,0,3500,956,24,35,1,0,0,0,0,0,0,0,0,1,149
2023-7-5-0-56-15-918,0,3400,912,24,35,1,0,0,0,0,0,0,0,0,1,145
2023-7-5-0-56-15-938,0,3300,892,24,35,1,0,0,0,0,0,0,0,0,1,141
2023-7-5-0-56-15-958,0,3200,864,24,35,1,0,0,0,0,0,0,0,0,1,138
2023-7-5-0-56-15-978,0,3100,836,24,35,1,0,0,0,0,0,0,0,0,1,134
2023-7-5-0-56-15-998,0,2900,792,24,35,1,0,0,0,0,0,0,0,0,1,130
2023-7-5-0-56-16-18,0,2800,760,24,35,1,0,0,0,0,0,0,0,0,1,127
2023-7-5-0-56-16-38,0,2700,736,24,35,1,0,0,0,0,0,0,0,0,1,124
2023-7-5-0-56-16-58,0,2700,716,24,35,1,0,0,0,0,0,0,0,0,1,121
2023-7-5-0-56-16-78,0,2500,684,24,35,1,0,0,0,0,0,0,0,0,1,117
2023-7-5-0-56-16-98,0,2400,648,24,35,1,0,0,0,0,0,0,0,0,1,115
2023-7-5-0-56-16-118,0,2300,620,24,35,1,0,0,0,0,0,0,0,0,1,112
2023-7-5-0-56-16-138,0,2200,588,24,35,1,0,0,0,0,0,0,0,0,1,109
2023-7-5-0-56-16-158,0,2100,560,24,35,1,0,0,0,0,0,0,0,0,1,107
2023-7-5-0-56-16-178,18,2000,546,24,35,1,0,0,0,0,0,0,0,0,1,104
2023-7-5-0-56-16-198,35,2000,522,24,35,1,0,0,0,0,0,0,0,0,1,102
2023-7-5-0-56-16-218,62,2000,502,24,35,1,0,0,0,0,0,0,0,0,1,100
2023-7-5-0-56-16-238,88,2000,493,24,35,1,0,0,0,0,0,0,0,0,1,98
2023-7-5-0-56-16-258,118,2000,483,24,35,1,0,0,0,0,0,0,0,0,1,95
2023-7-5-0-56-16-278,144,2100,487,24,35,1,0,0,0,0,0,0,0,0,1,93
2023-7-5-0-56-16-298,182,2100,472,24,35,1,0,0,0,0,0,0,0,0,1,91
2023-7-5-0-56-16-318,253,2200,455,24,35,1,0,0,0,0,0,0,0,0,1,89
2023-7-5-0-56-16-338,300,2300,471,24,35,1,0,0,0,0,0,0,0,0,1,87
2023-7-5-0-56-16-358,320,2400,474,24,35,1,0,0,0,0,0,0,0,0,1,85
2023-7-5-0-56-16-378,344,2400,478,24,35,1,0,0,0,0,0,0,0,0,1,83
2023-7-5-0-56-16-398,364,2500,482,24,35,1,0,0,0,0,0,0,0,0,1,81
2023-7-5-0-56-16-418,388,2500,485,24,35,1,0,0,0,0,0,0,0,0,1,79
2023-7-5-0-56-16-438,388,2600,497,24,35,1,0,0,0,0,0,0,0,0,1,77
2023-7-5-0-56-16-458,370,2600,514,24,35,1,0,0,0,0,0,0,0,0,1,75
2023-7-5-0-56-16-478,359,2600,512,24,35,1,0,0,0,0,0,0,0,0,1,73
2023-7-5-0-56-16-498,359,2600,516,24,35,1,0,0,0,0,0,0,0,0,1,71
2023-7-5-0-56-16-518,341,2600,526,24,35,1,0,0,0,0,0,0,0,0,1,69
2023-7-5-0-56-16-538,315,2600,540,24,35,1,0,0,0,0,0,0,0,0,1,66
2023-7-5-0-56-16-558,285,2600,545,24,35,1,0,0,0,0,0,0,0,0,1,64
2023-7-5-0-56-16-578,262,2500,549,24,35,1,0,0,0,0,0,0,0,0,1,62
2023-7-5-0-56-16-598,244,2500,553,24,35,1,0,0,0,0,0,0,0,0,1,60
2023-7-5-0-56-16-618,235,2500,549,24,35,1,0,0,0,0,0,0,0,0,1,57
2023-7-5-0-56-16-638,235,2500,549,24,35,1,0,0,0,0,0,0,0,0,1,55
2023-7-5-0-56-16-658,235,2500,549,24,35,1,0,0,0,0,0,0,0,0,1,53
2023-7-5-0-56-16-678,247,2500,539,24,35,1,0,0,0,0,0,0,0,0,1,50
2023-7-5-0-56-16-698,259,2500,537,24,35,1,0,0,0,0,0,0,0,0,1,48
2023-7-5-0-56-16-718,276,2500,535,24,35,1,0,0,0,0,0,0,0,0,1,46
2023-7-5-0-56-16-738,288,2500,537,24,35,1,0,0,0,0,0,0,0,0,1,43
2023-7-5-0-56-16-758,282,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,41
2023-7-5-0-56-16-778,276,2500,543,24,35,1,0,0,0,0,0,0,0,0,1,39
2023-7-5-0-56-16-798,276,2500,543,24,35,1,0,0,0,0,0,0,0,0,1,37
2023-7-5-0-56-16-818,279,2500,543,24,35,1,0,0,0,0,0,0,0,0,1,34
2023-7-5-0-56-16-838,291,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,32
2023-7-5-0-56-16-858,306,2600,532,24,35,1,0,0,0,0,0,0,0,0,1,30
2023-7-5-0-56-16-878,320,2600,538,24,35,1,0,0,0,0,0,0,0,0,1,27
2023-7-5-0-56-16-898,320,2600,542,24,35,1,0,0,0,0,0,0,0,0,1,25
2023-7-5-0-56-16-918,317,2600,542,24,35,1,0,0,0,0,0,0,0,0,1,23
2023-7-5-0-56-16-938,303,2600,555,24,35,1,0,0,0,0,0,0,0,0,1,21
2023-7-5-0-56-16-958,282,2600,553,24,35,1,0,0,0,0,0,0,0,0,1,18
2023-7-5-0-56-16-978,270,2600,551,24,35,1,0,0,0,0,0,0,0,0,1,16
2023-7-5-0-56-16-998,285,2500,541,24,35,1,0,0,0,0,0,0,0,0,1,14
2023-7-5-0-56-17-18,388,2600,493,24,35,1,0,1,1,0,0,0,0,0,1,11
2023-7-5-0-56-17-38,791,2900,384,24,35,1,0,1,1,0,0,0,0,0,1,9
2023-7-5-0-56-17-58,1337,3700,309,24,35,1,0,1,1,0,0,0,0,0,1,7
2023-7-5-0-56-17-78,1761,4700,339,24,35,1,0,1,1,0,0,0,0,0,1,6
2023-7-5-0-56-17-98,1576,4900,484,24,35,1,0,1,1,0,0,0,0,0,1,5
2023-7-5-0-56-17-118,1984,5000,298,24,35,1,0,1,1,0,0,0,0,0,1,3
2023-7-5-0-56-17-138,2102,4700,157,24,34,1,0,1,1,0,0,0,0,0,1,1
2023-7-5-0-56-17-158,1975,4100,66,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-178,1925,4000,61,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-198,1958,3900,39,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-218,1969,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-238,1981,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-258,1990,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-278,1999,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-298,1996,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-318,1999,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-56-17-338,1999,3900,0,24,34,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-57-11-286,112,400,53,23,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-57-11-306,129,600,93,23,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-57-11-326,168,700,114,23,35,1,0,0,0,0,0,0,0,0,1,700
2023-7-5-0-57-11-346,306,1000,120,23,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-57-11-366,497,1500,146,23,35,1,0,0,0,0,0,0,0,0,1,699
2023-7-5-0-57-11-386,670,2000,194,23,35,1,0,0,0,0,0,0,0,0,1,698
2023-7-5-0-57-11-406,829,2600,262,23,35,1,0,0,0,0,0,0,0,0,1,697
2023-7-5-0-57-11-426,967,3100,340,23,35,1,0,0,0,0,0,0,0,0,1,696
2023-7-5-0-57-11-446,1126,3700,424,23,35,1,0,0,0,0,0,0,0,0,1,695
2023-7-5-0-57-11-466,1285,4400,509,23,35,1,0,0,0,0,0,0,0,0,1,693
2023-7-5-0-57-11-486,1379,5000,632,23,35,1,0,0,0,0,0,0,0,0,1,691
2023-7-5-0-57-11-506,1432,5500,744,23,35,1,0,0,0,0,0,0,0,0,1,689
2023-7-5-0-57-11-526,1414,5900,850,23,35,1,0,0,0,0,0,0,0,0,1,686
2023-7-5-0-57-11-546,1329,6200,953,23,35,1,0,0,0,0,0,0,0,0,1,682
2023-7-5-0-57-11-566,1185,6200,1053,23,35,1,0,0,0,0,0,0,0,0,1,678
2023-7-5-0-57-11-586,982,6200,1138,23,35,1,0,0,0,0,0,0,0,0,1,674
2023-7-5-0-57-11-606,767,6000,1200,23,35,1,0,0,0,0,0,0,0,0,1,669
2023-7-5-0-57-11-626,567,5800,1249,23,35,1,0,0,0,0,0,0,0,0,1,664
2023-7-5-0-57-11-646,423,5600,1275,23,35,1,0,0,0,0,0,0,0,0,1,659
2023-7-5-0-57-11-666,315,5500,1304,23,35,1,0,0,0,0,0,0,0,0,1,653
2023-7-5-0-57-11-686,241,5300,1309,23,35,1,0,0,0,0,0,0,0,0,1,648
2023-7-5-0-57-11-706,203,5200,1304,23,35,1,0,0,0,0,0,0,0,0,1,642
2023-7-5-0-57-11-726,182,5200,1308,23,35,1,0,0,0,0,0,0,0,0,1,637
2023-7-5-0-57-11-746,176,5200,1304,23,35,1,0,0,0,0,0,0,0,0,1,631
2023-7-5-0-57-11-766,179,5200,1300,23,35,1,0,0,0,0,0,0,0,0,1,626
2023-7-5-0-57-11-786,197,5200,1298,23,35,1,0,0,0,0,0,0,0,0,1,620
2023-7-5-0-57-11-806,209,5200,1296,23,35,1,0,0,0,0,0,0,0,0,1,615
2023-7-5-0-57-11-826,218,5200,1298,23,35,1,0,0,0,0,0,0,0,0,1,609
2023-7-5-0-57-11-846,223,5300,1292,23,35,1,0,0,0,0,0,0,0,0,1,604
2023-7-5-0-57-11-866,238,5300,1289,23,35,1,0,0,0,0,0,0,0,0,1,598
2023-7-5-0-57-11-886,244,5300,1301,23,35,1,0,0,0,0,0,0,0,0,1,593
2023-7-5-0-57-11-906,241,5300,1305,23,35,1,0,0,0,0,0,0,0,0,1,587
2023-7-5-0-57-11-926,253,5300,1291,23,35,1,0,0,0,0,0,0,0,0,1,582
2023-7-5-0-57-11-946,279,5300,1291,23,35,1,0,0,0,0,0,0,0,0,1,576
2023-7-5-0-57-11-966,303,5400,1287,23,35,1,0,0,0,0,0,0,0,0,1,568
2023-7-5-0-57-11-986,317,5400,1290,23,35,1,0,0,0,0,0,0,0,0,1,566
2023-7-5-0-57-12-6,332,5500,1292,23,35,1,0,0,0,0,0,0,0,0,1,560
2023-7-5-0-57-12-26,329,5500,1300,23,35,1,0,0,0,0,0,0,0,0,1,555
2023-7-5-0-57-12-46,329,5500,1300,23,35,1,0,0,0,0,0,0,0,0,1,549
2023-7-5-0-57-12-66,312,5500,1312,23,35,1,0,0,0,0,0,0,0,0,1,544
2023-7-5-0-57-12-86,291,5500,1317,23,35,1,0,0,0,0,0,0,0,0,1,538
2023-7-5-0-57-12-106,279,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,533
2023-7-5-0-57-12-126,267,5400,1325,23,35,1,0,0,0,0,0,0,0,0,1,527
2023-7-5-0-57-12-146,256,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,521
2023-7-5-0-57-12-166,253,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,516
2023-7-5-0-57-12-186,256,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,510
2023-7-5-0-57-12-206,253,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,505
2023-7-5-0-57-12-226,256,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,499
2023-7-5-0-57-12-246,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,494
2023-7-5-0-57-12-266,250,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,488
2023-7-5-0-57-12-286,259,5400,1313,23,35,1,0,0,0,0,0,0,0,0,1,482
2023-7-5-0-57-12-306,265,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,477
2023-7-5-0-57-12-326,259,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,471
2023-7-5-0-57-12-346,265,5400,1317,23,35,1,0,0,0,0,0,0,0,0,1,466
2023-7-5-0-57-12-366,276,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,460
2023-7-5-0-57-12-386,270,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,454
2023-7-5-0-57-12-406,256,5400,1327,23,35,1,0,0,0,0,0,0,0,0,1,449
2023-7-5-0-57-12-426,259,5400,1317,23,35,1,0,0,0,0,0,0,0,0,1,443
2023-7-5-0-57-12-446,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,438
2023-7-5-0-57-12-466,259,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,432
2023-7-5-0-57-12-486,265,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,427
2023-7-5-0-57-12-506,265,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,421
2023-7-5-0-57-12-526,265,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,415
2023-7-5-0-57-12-546,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,407
2023-7-5-0-57-12-566,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,404
2023-7-5-0-57-12-586,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,396
2023-7-5-0-57-12-606,256,5400,1327,23,35,1,0,0,0,0,0,0,0,0,1,393
2023-7-5-0-57-12-626,253,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,387
2023-7-5-0-57-12-646,256,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,379
2023-7-5-0-57-12-666,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,376
2023-7-5-0-57-12-686,256,5400,1327,23,35,1,0,0,0,0,0,0,0,0,1,368
2023-7-5-0-57-12-706,253,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,362
2023-7-5-0-57-12-726,267,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,357
2023-7-5-0-57-12-746,262,5400,1325,23,35,1,0,0,0,0,0,0,0,0,1,351
2023-7-5-0-57-12-766,262,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,345
2023-7-5-0-57-12-786,267,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,340
2023-7-5-0-57-12-806,265,5400,1325,23,35,1,0,0,0,0,0,0,0,0,1,334
2023-7-5-0-57-12-826,256,5400,1327,23,35,1,0,0,0,0,0,0,0,0,1,329
2023-7-5-0-57-12-846,253,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,323
2023-7-5-0-57-12-866,256,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,318
2023-7-5-0-57-12-886,247,5400,1327,23,35,1,0,0,0,0,0,0,0,0,1,312
2023-7-5-0-57-12-906,250,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,306
2023-7-5-0-57-12-926,259,5400,1317,23,35,1,0,0,0,0,0,0,0,0,1,301
2023-7-5-0-57-12-946,256,5400,1331,23,35,1,0,0,0,0,0,0,0,0,1,295
2023-7-5-0-57-12-966,247,5400,1323,23,35,1,0,0,0,0,0,0,0,0,1,290
2023-7-5-0-57-12-986,253,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,284
2023-7-5-0-57-13-6,250,5400,1319,23,35,1,0,0,0,0,0,0,0,0,1,278
2023-7-5-0-57-13-26,235,5400,1321,23,35,1,0,0,0,0,0,0,0,0,1,273
2023-7-5-0-57-13-46,235,5400,1313,23,35,1,0,0,0,0,0,0,0,0,1,267
2023-7-5-0-57-13-66,238,5300,1309,23,35,1,0,0,0,0,0,0,0,0,1,262
2023-7-5-0-57-13-86,229,5300,1320,23,35,1,0,0,0,0,0,0,0,0,1,256
2023-7-5-0-57-13-106,218,5300,1306,23,35,1,0,0,0,0,0,0,0,0,1,251
2023-7-5-0-57-13-126,220,5300,1302,23,35,1,0,0,0,0,0,0,0,0,1,245
2023-7-5-0-57-13-146,215,5200,1294,23,35,1,0,0,0,0,0,0,0,0,1,240
2023-7-5-0-57-13-166,206,5200,1296,23,35,1,0,0,0,0,0,0,0,0,1,234
2023-7-5-0-57-13-186,200,5200,1280,23,35,1,0,0,0,0,0,0,0,0,1,229
2023-7-5-0-57-13-206,197,5100,1274,23,35,1,0,0,0,0,0,0,0,0,1,223
2023-7-5-0-57-13-226,185,5100,1268,23,35,1,0,0,0,0,0,0,0,0,1,218
2023-7-5-0-57-13-246,173,5000,1250,23,35,1,0,0,0,0,0,0,0,0,1,212
2023-7-5-0-57-13-266,168,4900,1234,23,35,1,0,0,0,0,0,0,0,0,1,207
2023-7-5-0-57-13-286,153,4800,1220,23,35,1,0,0,0,0,0,0,0,0,1,202
2023-7-5-0-57-13-306,135,4800,1209,23,35,1,0,0,0,0,0,0,0,0,1,197
2023-7-5-0-57-13-326,115,4600,1189,23,35,1,0,0,0,0,0,0,0,0,1,192
2023-7-5-0-57-13-346,97,4500,1167,23,35,1,0,0,0,0,0,0,0,0,1,187
2023-7-5-0-57-13-366,79,4500,1160,23,35,1,0,0,0,0,0,0,0,0,1,182
2023-7-5-0-57-13-386,65,4300,1134,23,35,1,0,0,0,0,0,0,0,0,1,177
2023-7-5-0-57-13-406,53,4200,1104,23,35,1,0,0,0,0,0,0,0,0,1,172
2023-7-5-0-57-13-426,44,4100,1078,23,35,1,0,0,0,0,0,0,0,0,1,168
2023-7-5-0-57-13-446,32,4000,1056,23,35,1,0,0,0,0,0,0,0,0,1,163
2023-7-5-0-57-13-466,18,3800,1026,23,35,1,0,0,0,0,0,0,0,0,1,159
2023-7-5-0-57-13-486,9,3700,1004,23,35,1,0,0,0,0,0,0,0,0,1,154
2023-7-5-0-57-13-506,3,3600,968,23,35,1,0,0,0,0,0,0,0,0,1,150
2023-7-5-0-57-13-526,0,3500,944,23,35,1,0,0,0,0,0,0,0,0,1,146
2023-7-5-0-57-13-546,0,3400,908,23,35,1,0,0,0,0,0,0,0,0,1,142
2023-7-5-0-57-13-566,0,3300,884,23,35,1,0,0,0,0,0,0,0,0,1,138
2023-7-5-0-57-13-586,0,3200,852,23,35,1,0,0,0,0,0,0,0,0,1,135
2023-7-5-0-57-13-606,0,3100,828,23,35,1,0,0,0,0,0,0,0,0,1,131
2023-7-5-0-57-13-626,0,2900,784,23,35,1,0,0,0,0,0,0,0,0,1,128
2023-7-5-0-57-13-646,0,2800,752,23,35,1,0,0,0,0,0,0,0,0,1,124
2023-7-5-0-57-13-666,0,2700,728,23,35,1,0,0,0,0,0,0,0,0,1,121
2023-7-5-0-57-13-686,0,2600,704,23,35,1,0,0,0,0,0,0,0,0,1,118
2023-7-5-0-57-13-706,0,2500,676,23,35,1,0,0,0,0,0,0,0,0,1,115
2023-7-5-0-57-13-726,0,2400,644,23,35,1,0,0,0,0,0,0,0,0,1,112
2023-7-5-0-57-13-746,0,2200,596,23,35,1,0,0,0,0,0,0,0,0,1,110
2023-7-5-0-57-13-766,0,2100,568,23,35,1,0,0,0,0,0,0,0,0,1,107
2023-7-5-0-57-13-786,12,2000,546,23,35,1,0,0,0,0,0,0,0,0,1,105
2023-7-5-0-57-13-806,32,2000,528,23,35,1,0,0,0,0,0,0,0,0,1,102
2023-7-5-0-57-13-826,56,2000,512,23,35,1,0,0,0,0,0,0,0,0,1,100
2023-7-5-0-57-13-846,88,2000,493,23,35,1,0,0,0,0,0,0,0,0,1,98
2023-7-5-0-57-13-866,118,2000,483,23,35,1,0,0,0,0,0,0,0,0,1,96
2023-7-5-0-57-13-886,144,2100,483,23,35,1,0,0,0,0,0,0,0,0,1,94
2023-7-5-0-57-13-906,185,2100,472,23,35,1,0,0,0,0,0,0,0,0,1,92
2023-7-5-0-57-13-926,250,2200,459,23,35,1,0,0,0,0,0,0,0,0,1,90
2023-7-5-0-57-13-946,300,2300,467,23,35,1,0,0,0,0,0,0,0,0,1,88
2023-7-5-0-57-13-966,323,2400,478,23,35,1,0,0,0,0,0,0,0,0,1,86
2023-7-5-0-57-13-986,332,2400,480,23,35,1,0,0,0,0,0,0,0,0,1,84
2023-7-5-0-57-14-6,362,2500,480,23,35,1,0,0,0,0,0,0,0,0,1,82
2023-7-5-0-57-14-26,388,2500,485,23,35,1,0,0,0,0,0,0,0,0,1,80
2023-7-5-0-57-14-46,385,2600,503,23,35,1,0,0,0,0,0,0,0,0,1,78
2023-7-5-0-57-14-66,364,2600,510,23,35,1,0,0,0,0,0,0,0,0,1,75
2023-7-5-0-57-14-86,362,2600,512,23,35,1,0,0,0,0,0,0,0,0,1,73
2023-7-5-0-57-14-106,359,2600,516,23,35,1,0,0,0,0,0,0,0,0,1,71
2023-7-5-0-57-14-126,344,2600,526,23,35,1,0,0,0,0,0,0,0,0,1,69
2023-7-5-0-57-14-146,315,2600,544,23,35,1,0,0,0,0,0,0,0,0,1,67
2023-7-5-0-57-14-166,279,2600,551,23,35,1,0,0,0,0,0,0,0,0,1,65
2023-7-5-0-57-14-186,247,2500,555,23,35,1,0,0,0,0,0,0,0,0,1,62
2023-7-5-0-57-14-206,229,2500,556,23,35,1,0,0,0,0,0,0,0,0,1,60
2023-7-5-0-57-14-226,223,2500,552,23,35,1,0,0,0,0,0,0,0,0,1,58
2023-7-5-0-57-14-246,226,2500,548,23,35,1,0,0,0,0,0,0,0,0,1,55
2023-7-5-0-57-14-266,235,2400,537,23,35,1,0,0,0,0,0,0,0,0,1,53
2023-7-5-0-57-14-286,247,2500,535,23,35,1,0,0,0,0,0,0,0,0,1,51
2023-7-5-0-57-14-306,270,2500,531,23,35,1,0,0,0,0,0,0,0,0,1,48
2023-7-5-0-57-14-326,279,2500,539,23,35,1,0,0,0,0,0,0,0,0,1,46
2023-7-5-0-57-14-346,282,2500,533,23,35,1,0,0,0,0,0,0,0,0,1,44
2023-7-5-0-57-14-366,288,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,41
2023-7-5-0-57-14-386,285,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,39
2023-7-5-0-57-14-406,291,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,37
2023-7-5-0-57-14-426,291,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,35
2023-7-5-0-57-14-446,291,2500,541,23,35,1,0,0,0,0,0,0,0,0,1,32
2023-7-5-0-57-14-466,297,2600,543,23,35,1,0,0,0,0,0,0,0,0,1,30
2023-7-5-0-57-14-486,306,2600,536,23,35,1,0,0,0,0,0,0,0,0,1,28
2023-7-5-0-57-14-506,317,2600,534,23,35,1,0,0,0,0,0,0,0,0,1,25
